tabled_Innskudd,tabled_Antall eiere,tabled_Hjuldrift,tabled_1. gang registrert,tabled_Antall seter,tabled_Drivstoff,title,tabled_Antall dører,tabled_Bilen står i,tabled_Reg.nr.,tabled_Salgsform,tabled_Avgiftsklasse,price,tabled_Str. lasterom,tabled_Km.stand,place,tabled_Årsmodell,tabled_CO2 utslipp,tabled_Hjuldriftnavn,tabled_Karosseri,tabled_Årsavgift,tabled_Pris eks omreg,tabled_Vekt,tabled_Girkasse,tabled_Fargebeskrivelse,tabled_Farge,tabled_Omregistrering,id,tabled_Forrige pris,tabled_Effekt,tabled_Sylindervolum,tabled_Interiørfarge
,1,Forhjulsdrift,30.01.2009,5,Diesel,Citroen C5,5,Norge,DN14504,Bruktbil til salgs,Personbil,109660,,31133,1412 Sofiemyr,2009,149 g/km,,Kombi 5-dørs,Inklusiv,106000,1 503 kg,Manuell,Met.lakk,Grå,3660,95462402,,109,"1,6 l","Delskinn, sort"
,,Bakhjulsdrift,21.01.2014,5,Diesel,BMW 3-serie,5,Norge,BS96457,Bruktbil til salgs,Personbil,244000,495 l,83985,0594 Oslo,2014,,,Stasjonsvogn,Inklusiv,237936,1 500 kg,Automat,Sort,Svart,6064,95166277,"249 000,-",143,2 l,Antrasitt stoff
,,Forhjulsdrift,01.07.2016,5,Bensin,Ford Fiesta,5,Norge,KJ23306,Bruktbil til salgs,Personbil,209000,290 l,10110,3048 Drammen,2016,,,Kombi 5-dørs,Ikke inklusiv,205027,1 055 kg,Manuell,,Blå,3973,98161676,,101,1 l,
,1,Forhjulsdrift,17.07.2014,5,Diesel,Volvo V70,5,Norge,BS97039,Bruktbil til salgs,Personbil,259000,575 l,55175,5116 Ulset,2014,,,Stasjonsvogn,Ikke inklusiv,252936,1 523 kg,Manuell,452 sort safir met,Svart,6064,98161635,,114,"1,6 l",Sort skinn sport
,4,Forhjulsdrift,03.01.2011,3,Diesel,Peugeot Expert,5,Norge,RK26843,Bruktbil til salgs,Varebil,93255,,97889,4313 Sandnes,2011,191 g/km,,Kombi 5-dørs,Ikke inklusiv,92000,1 740 kg,Manuell,,Grå,1255,98051242,,120,2 l,Grå
,,Forhjulsdrift,13.12.2016,3,Diesel,Ford Transit Custom,4,Norge,NV71710,Bruktbil til salgs,Varebil,339000,,222,3676 Notodden,2016,,,Kasse,Inklusiv,337013,1 881 kg,Manuell,,Hvit,1987,98161564,,155,"2,2 l",
,,Forhjulsdrift,26.10.2016,5,Diesel,Volvo V90,5,Norge,AE49888,Bruktbil til salgs,Personbil,699000,560 l,10700,1711 Sarpsborg,2017,,,Stasjonsvogn,Ikke inklusiv,692936,1 658 kg,Automat,Magic Blue Metallic,Blå,6064,98161510,,190,2 l,
,,Bakhjulsdrift,28.12.2016,5,Bensin,Mercedes-Benz E-Klasse,4,Norge,,Bruktbil til salgs,Personbil,579000,540 l,1500,1473 Lørenskog,2017,,,Sedan,Ikke inklusiv,572936,1 550 kg,Automat,Selenitegrå metallic,Grå,6064,98161361,,184,2 l,Sort delskinn
,2,Forhjulsdrift,30.05.2011,5,Diesel,Ford Focus,5,Norge,NF49594,Bruktbil til salgs,Personbil,117660,,930000,3916 Porsgrunn,2011,109 g/km,,Kombi 5-dørs,Inklusiv,114000,1 269 kg,Manuell,,Svart,3660,96656928,,116,"1,6 l",
,1,Bakhjulsdrift,11.04.2014,5,Elektrisitet,Tesla Model S,5,Norge,EL37368,Bruktbil til salgs,Personbil,523064,,91000,5918 Frekhaug,2014,,,Kombi 5-dørs,Ikke inklusiv,517000,2 100 kg,Automat,,Sølv,6064,98159685,,422,0 l,Grå
,1,Forhjulsdrift,26.02.2015,3,Diesel,Opel Vivaro,5,Norge,,Bruktbil til salgs,Varebil,245000,1199 l,26500,4302 Sandnes,2015,,,Kasse,Inklusiv,243013,1 736 kg,Manuell,,Hvit,1987,98161052,,120,,
,5,Firehjulsdrift,26.05.1998,5,Bensin,Audi A6,5,Norge,DJ41807,Bruktbil til salgs,Personbil,19569,,220000,6408 Aureosen,1998,,,Stasjonsvogn,Ikke inklusiv,18000,1 650 kg,Automat,,Blå,1569,98159907,,165,"2,4 l",
,1,Firehjulsdrift,18.03.2014,5,Diesel,Toyota RAV4,5,Norge,LS81759,Bruktbil til salgs,Personbil,339000,547 l,63000,3271 Larvik,2014,,,SUV/Offroad,Ikke inklusiv,332936,1 605 kg,Manuell,Grå,Grå,6064,98161064,,150,"2,2 l",Mørk
,1,Forhjulsdrift,26.11.2012,5,Diesel,Volkswagen Golf,5,Norge,LY73516,Bruktbil til salgs,Personbil,199000,380 l,54800,3262 Larvik,2013,,,Kombi 5-dørs,Ikke inklusiv,195340,1 301 kg,Automat,PACIFIC BLÅ MET,Blå,3660,98161026,,150,2 l,TITANSORT
,,Firehjulsdrift,26.11.2012,5,Diesel,Volvo XC 70,5,Norge,ZA12846,Bruktbil til salgs,Personbil,201660,,297000,3580 Geilo,2013,179 g/km,,Stasjonsvogn,Inklusiv,198000,1 736 kg,Automat,,Grå,3660,97244514,,163,"2,4 l",Svart
,1,Firehjulsdrift,17.06.2014,5,Bensin,Volkswagen Golf,5,Norge,bt58422,Bruktbil til salgs,Personbil,469000,,34500,5132 Nyborg,2015,,,Kombi 5-dørs,Inklusiv,,1 430 kg,Automat,Deep black,Svart,Inklusiv,98160947,,300,2 l,Sort / Grå
,2,Firehjulsdrift,12.07.2012,5,Diesel,Audi Q5,5,Norge,DN95126,Bruktbil til salgs,Personbil,289000,,86000,4513 Mandal,2012,162 g/km,,SUV/Offroad,Inklusiv,285340,1 755 kg,Manuell,,Hvit,3660,98158909,,143,2 l,Svart
,1,Forhjulsdrift,01.11.2007,7,Bensin,Mazda 5,5,Norge,LJ29578,Bruktbil til salgs,Personbil,85660,,69200,3128 Nøtterøy,2007,190 g/km,,Flerbruksbil,Inklusiv,82000,1 395 kg,Manuell,,Grå,3660,98159848,,116,"1,8 l",
,,Forhjulsdrift,,5,Bensin,Toyota Yaris,,Norge,SV31732,Bruktbil til salgs,Personbil,99614,,108600,5257 Kokstad,2012,79 g/km,,Kombi 5-dørs,Inklusiv,97000,,Automat,,Hvit,2614,98160247,,75,"1,5 l",
,,Forhjulsdrift,26.10.2012,5,Bensin,Toyota Avensis,5,Norge,CF66567,Bruktbil til salgs,Personbil,199000,543 l,36152,3915 Porsgrunn,2012,,,Stasjonsvogn,Ikke inklusiv,195340,1 410 kg,Manuell,Sort,Svart,3660,98160730,,132,"1,6 l",Grå
,2,Firehjulsdrift,28.12.2004,5,Bensin,Audi A4,5,Norge,AX87354,Bruktbil til salgs,Personbil,51569,,290741,7030 Trondheim,2005,223 g/km,,Stasjonsvogn,Inklusiv,50000,1 520 kg,Manuell,,Svart,1569,98150500,,163,"1,8 l",
,,Firehjulsdrift,16.02.2009,5,Diesel,Volkswagen Tiguan,5,Norge,YT66937,Bruktbil til salgs,Personbil,259000,,41000,2815 Gjøvik,2009,,,SUV/Offroad,Ikke inklusiv,255340,1 604 kg,Automat,DYP SORT PERLMET.,Svart,3660,98160397,,140,2 l,BRUN/TITANSORT
,4,Firehjulsdrift,14.08.2001,5,Bensin,Subaru Forester,5,Norge,KB27292,Bruktbil til salgs,Personbil,16569,,227000,1798 Aremark,2000,214 g/km,,Stasjonsvogn,Ikke inklusiv,15000,1 345 kg,Manuell,,Grå,1569,98159872,,125,2 l,
,2,Firehjulsdrift,26.05.2016,5,Diesel,Jaguar F-PACE,5,Norge,,Bruktbil til salgs,Personbil,819000,,30400,5132 Nyborg,2016,,,SUV/Offroad,Inklusiv,812936,1 770 kg,Automat,,Svart,6064,98160370,,180,2 l,Sort / Grå
,,Firehjulsdrift,15.01.2014,5,Diesel,Mercedes-Benz C-Klasse,5,Norge,CV71490,Bruktbil til salgs,Personbil,284000,485 l,156300,0594 Oslo,2014,,,Stasjonsvogn,Inklusiv,277936,1 660 kg,Automat,Obsidiansort metallic,Svart,6064,98160319,,170,"2,1 l",Sort delskinn
,1,Forhjulsdrift,12.02.2014,7,Diesel,Opel Zafira Tourer,5,Norge,SV48980,Bruktbil til salgs,Personbil,239000,,97036,1363 Høvik,2014,109 g/km,,Flerbruksbil,Ikke inklusiv,232936,,Manuell,metalic,Grå,6064,95104843,,136,"1,6 l",Svart skinn
,,Firehjulsdrift,,2,Bensin,Mercedes-Benz Geländewagen,,Norge,,Bruktbil til salgs,Varebil,460000,,79000,3400 Lier,2002,,,SUV/Offroad,Ikke inklusiv,458431,,Automat,,Svart,1569,98152022,,296,5 l,Svart
,3,Forhjulsdrift,08.01.2008,5,Diesel,Toyota Avensis,5,Norge,RJ81063,Bruktbil til salgs,Personbil,56660,,235000,6600 Sunndalsøra,2008,155 g/km,,Stasjonsvogn,Inklusiv,53000,1 465 kg,Manuell,,Grå,3660,94275229,,126,2 l,
,1,Bakhjulsdrift,05.06.2001,5,Bensin,BMW 5-serie,4,Norge,BP61538,Bruktbil til salgs,Personbil,42069,,240000,0691 Oslo,2001,237 g/km,,Sedan,Ikke inklusiv,40500,1 525 kg,Automat,,Rød,1569,98150873,,170,"2,2 l",
,,Firehjulsdrift,,5,Diesel,Volkswagen Passat Alltrack,5,Norge,JD79865,Bruktbil til salgs,Personbil,699000,639 l,7000,2815 Gjøvik,2017,,,Stasjonsvogn,Ikke inklusiv,,,Automat,BLACK OAK BROWN MET,Brun,Fritatt,98160136,,239,2 l,TITANSORT
,,Bakhjulsdrift,26.01.2009,5,Diesel,BMW 1-serie,5,Norge,BR75534,Bruktbil til salgs,Personbil,128660,,84264,1364 Fornebu,2009,119 g/km,,Kombi 5-dørs,Inklusiv,125000,1 320 kg,Manuell,,Grå,3660,97174541,,136,2 l,
,3,Forhjulsdrift,05.07.2007,5,Diesel,Volkswagen Caravelle,5,Norge,DL68242,Bruktbil til salgs,Personbil,138660,,285000,6600 Sunndalsøra,2008,251 g/km,,Kasse,Inklusiv,135000,1 905 kg,Automat,,Beige,3660,94273202,,131,"2,5 l",
,2,Firehjulsdrift,04.01.2013,5,Diesel,BMW X5,,Norge,BS61578,Bruktbil til salgs,Personbil,532660,,62000,5914 Isdalstø,2010,,,SUV/Offroad,Ikke inklusiv,529000,2 110 kg,Automat,,Hvit,3660,98148396,,306,3 l,
,1,Firehjulsdrift,04.11.2014,5,Diesel,Ford Kuga,5,Norge,PD51219,Bruktbil til salgs,Personbil,381900,,28400,4827 Frolands,2015,159 g/km,,SUV/Offroad,Inklusiv,375836,1 632 kg,Automat,Magnetic Grey metallic,Grå,6064,92813929,,140,2 l,
,,Forhjulsdrift,,5,Bensin,Toyota Yaris,5,Norge,,Bruktbil til salgs,Personbil,34000,,165000,5010 Bergen,2007,,,Kombi 5-dørs,Inklusiv,32000,,Manuell,,Sølv,2000,96990072,,69,1 l,Svart
,,Forhjulsdrift,,5,Bensin,Toyota Corolla,5,Norge,,Bruktbil til salgs,Personbil,39000,,113000,5010 Bergen,2003,,,Kombi 5-dørs,Inklusiv,38000,,Manuell,,Blå,1000,96100163,,110,"1,6 l",Svart
,,Firehjulsdrift,26.06.2008,5,Diesel,Mercedes-Benz C-Klasse,5,Norge,BS33940,Bruktbil til salgs,Personbil,274000,485 l,128200,0594 Oslo,2009,,,Stasjonsvogn,Inklusiv,270340,1 735 kg,Automat,Obsidiansort metallic,Svart,3660,96027346,"279 000,-",224,3 l,Sort skinn
,5,Firehjulsdrift,28.02.2002,2,Diesel,Nissan Navara,2,Norge,VF47035,Bruktbil til salgs,Varebil,130000,,207131,4200 Sauda,2002,,,Pickup,Inklusiv,,1 790 kg,Manuell,,Hvit,Fritatt,96179491,,133,"2,5 l",Grå
,2,Forhjulsdrift,17.03.2011,5,Diesel,Volkswagen Golf,5,Norge,DN61670,Bruktbil til salgs,Personbil,128660,,93500,3922 Porsgrunn,2011,119 g/km,,Kombi 5-dørs,Inklusiv,125000,1 239 kg,Manuell,,Grå,3660,98158391,,105,"1,6 l",Sort delskinn
,1,Forhjulsdrift,12.03.2014,5,Diesel,Volvo V70,5,Norge,,Bruktbil til salgs,Personbil,319000,575 l,46500,2320 Furnes,2014,,,Stasjonsvogn,Ikke inklusiv,312936,1 528 kg,Automat,Savile grå metallic,Grå,6064,98159975,,115,"1,6 l",Skinn prestige mørkegrå
,4,Firehjulsdrift,02.10.2007,5,Diesel,Audi A4,5,Norge,AX95314,Bruktbil til salgs,Personbil,92660,,242000,3180 Nykirke,2008,178 g/km,,Stasjonsvogn,Inklusiv,89000,1 560 kg,Manuell,,Svart,3660,98159380,,140,2 l,Svart
,1,Forhjulsdrift,04.05.2005,5,Diesel,Ford Mondeo,5,Norge,VF69762,Bruktbil til salgs,Personbil,26569,,148000,7387 Singsås,2005,154 g/km,,Stasjonsvogn,Ikke inklusiv,25000,1 489 kg,Manuell,,Svart,1569,98159314,,116,2 l,
,1,Forhjulsdrift,02.01.2014,5,Diesel,Volkswagen Golf,5,Norge,RK71046,Bruktbil til salgs,Personbil,198000,,33000,4985 Vegårshei,2014,99 g/km,,Kombi 5-dørs,Inklusiv,,1 246 kg,Manuell,,Grå,Fritatt,98154806,,105,"1,6 l",
,,Firehjulsdrift,27.03.2006,5,Bensin,Toyota RAV4,,Norge,CV69254,Bruktbil til salgs,Personbil,139999,,122000,0668 Oslo,2006,,,SUV/Offroad,Inklusiv,136339,1 505 kg,Automat,,Svart,3660,98159735,,152,2 l,
,2,Firehjulsdrift,04.01.2012,5,Diesel,Jeep Grand Cherokee,5,Norge,,Bruktbil til salgs,Personbil,519000,,97000,3340 Åmot,2012,,Quadra-drive2,SUV/Offroad,Ikke inklusiv,515340,,Automat,Brilliant Black Crystal Pearl Met.,Svart,3660,84106602,,190,3 l,"Sort ventilert Skinn, Prem Bucket Seat w/Pad Print"
,2,Firehjulsdrift,28.08.2015,5,Diesel,Audi Q3,5,Norge,JD74123,Bruktbil til salgs,Personbil,440000,,35500,2817 Gjøvik,2016,146 g/km,,SUV/Offroad,Ikke inklusiv,433936,1 625 kg,Automat,,Rød,6064,95585113,,184,2 l,
,5,Forhjulsdrift,27.11.2007,5,Diesel,Volkswagen Polo,5,Norge,SU55230,Bruktbil til salgs,Personbil,49614,,183800,7608 Levanger,2006,124 g/km,,Kombi 5-dørs,Inklusiv,47000,1 155 kg,Manuell,,Grå,2614,98158721,,69,"1,4 l",Grå
,,Forhjulsdrift,11.08.2005,5,Diesel,Audi A6,,Norge,BR34044,Bruktbil til salgs,Personbil,89000,,192000,1400 Ski,2006,,,Stasjonsvogn,Ikke inklusiv,87431,1 610 kg,Manuell,,Svart,1569,98159614,,140,2 l,
,,Forhjulsdrift,31.05.2013,5,Bensin,Kia Cee'd,5,Norge,PR19197,Bruktbil til salgs,Personbil,184900,,27000,4636 Kristiansand,2013,144 g/km,,Stasjonsvogn,Inklusiv,181240,,Automat,,Svart,3660,98159539,,135,"1,6 l",Sort/grå
,1,Forhjulsdrift,05.11.2013,5,Bensin,Volvo V40,5,Norge,CV71095,Bruktbil til salgs,Personbil,193660,,19950,9013 Tromsø,2014,124 g/km,,Kombi 5-dørs,Inklusiv,190000,1 292 kg,Manuell,Bright Silver Metallic 711,Grå,3660,97951186,,120,"1,6 l",Linné Blond/Charcoal
,,Bakhjulsdrift,,5,Diesel,BMW 5-serie,5,Norge,kh68088,Bruktbil til salgs,Personbil,158900,,165000,4636 Kristiansand,2007,216 g/km,,Stasjonsvogn,Inklusiv,155240,,Automat,Sort/grønn Metallic,Grønn,3660,98159505,,177,"2,5 l",Sort Dakota skinn
,4,Forhjulsdrift,21.11.2003,7,Diesel,Volkswagen Touran,5,Norge,ST83633,Bruktbil til salgs,Personbil,21568,,398000,3920 Porsgrunn,2004,162 g/km,,Flerbruksbil,Inklusiv,19999,1 600 kg,Manuell,,Blå,1569,98159378,,136,2 l,
,1,Firehjulsdrift,11.11.2016,3,Diesel,Volkswagen Transporter,5,Norge,JD78426,Bruktbil til salgs,Varebil,430000,,3000,2817 Gjøvik,2016,174 g/km,,Kasse,Ikke inklusiv,428013,1 874 kg,Manuell,,Grå,1987,93871290,,150,2 l,
,,Firehjulsdrift,14.11.2000,5,Bensin,Toyota RAV4,5,Norge,PP36456,Bruktbil til salgs,Personbil,31000,,300200,4847 Arendal,2001,211 g/km,,SUV/Offroad,Ikke inklusiv,29431,,Manuell,,Sølv,1569,98151481,,150,2 l,
,1,Forhjulsdrift,23.12.2013,4,Bensin,Volkswagen UP!,5,Norge,DP41925,Bruktbil til salgs,Personbil,87614,,23000,1914 Ytre,2014,95 g/km,,Kombi 5-dørs,Inklusiv,85000,865 kg,Manuell,,Svart,2614,94156186,,60,1 l,
,,Forhjulsdrift,19.09.2008,5,Diesel,Peugeot 308,5,Norge,pd28633,Bruktbil til salgs,Personbil,54900,,135000,4636 Kristiansand,2008,125 g/km,,Kombi 5-dørs,Ikke inklusiv,51240,,Manuell,Sølv Metallic,Sølv,3660,98159327,,109,"1,6 l",Sort
,1,Bakhjulsdrift,28.09.2007,5,Diesel,BMW 5-serie,5,Norge,PP73426,Bruktbil til salgs,Personbil,148900,,117900,4636 Kristiansand,2008,149 g/km,,Sedan,Inklusiv,145240,,Automat,Grå Metallic,Grå,3660,98159290,,177,2 l,Sort Skinn
,2,Forhjulsdrift,03.08.2011,5,Diesel,Volvo V50,5,Norge,,Bruktbil til salgs,Personbil,64900,,239000,3617 Kongsberg,2010,119 g/km,,Stasjonsvogn,Ikke inklusiv,61240,1 319 kg,Manuell,,Blå,3660,95856761,,109,"1,6 l",
,,Forhjulsdrift,29.08.2012,5,Diesel,Volvo V70,5,Norge,,Bruktbil til salgs,Personbil,239000,555 l,120000,2320 Furnes,2013,,,Stasjonsvogn,Inklusiv,235340,1 602 kg,Manuell,Rød 612,Rød,3660,98159217,,136,2 l,R-design skinn mørkegrå
,2,Firehjulsdrift,25.01.2013,5,Diesel,Citroen C4 Aircross,5,Norge,PR16683,Bruktbil til salgs,Personbil,208900,,52000,4636 Kristiansand,2013,129 g/km,Lock/4x4auto/2wd,SUV/Offroad,Inklusiv,205240,,Manuell,,Svart,3660,98159089,,114,"1,6 l",Sort Delskinn
,,Firehjulsdrift,,5,Diesel,BMW X1,5,Norge,PP97188,Bruktbil til salgs,Personbil,218900,,122500,4636 Kristiansand,2011,164 g/km,,SUV/Offroad,Inklusiv,215240,,Automat,Grå Metallic,Grå,3660,98159054,,136,2 l,Sort Sportseter
,1,Forhjulsdrift,19.07.2013,2,Diesel,Volkswagen Caddy Maxi,5,Norge,,Bruktbil til salgs,Varebil,105255,,30000,4817 His,2013,134 g/km,,Kasse,Inklusiv,104000,,Manuell,,Sølv,1255,98158505,,102,"1,6 l",
,2,Forhjulsdrift,04.12.2007,5,Diesel,Ford Focus,5,Norge,VF93664,Bruktbil til salgs,Personbil,58660,,139700,0768 Oslo,2007,124 g/km,,Stasjonsvogn,Inklusiv,55000,1 311 kg,Manuell,,Svart,3660,96417908,,90,"1,6 l",
,3,Forhjulsdrift,04.01.2008,5,Diesel,Nissan Qashqai,5,Norge,SU56242,Bruktbil til salgs,Personbil,64660,,159000,1738 Borgenhaugen,2008,145 g/km,,Kombi 5-dørs,Inklusiv,61000,1 407 kg,Manuell,,Sølv,3660,98142530,,106,"1,5 l",
,2,Firehjulsdrift,25.09.2008,4,Diesel,BMW X6,5,Norge,DL96838,Bruktbil til salgs,Personbil,453660,,155000,7387 Singsås,2008,220 g/km,,SUV/Offroad,Inklusiv,450000,2 110 kg,Automat,,Grå,3660,98158167,,400,3 l,
,2,Bakhjulsdrift,26.11.2013,5,Elektrisitet,Tesla Model S,5,Norge,EL29108,Bruktbil til salgs,Personbil,459660,,127000,3135 Torød,2013,,,Kombi 5-dørs,Inklusiv,456000,2 100 kg,Automat,,Grå,3660,98107038,,422,0 l,Svart
,2,Forhjulsdrift,26.08.2004,5,Bensin,Opel Vectra,5,Norge,SD23557,Bruktbil til salgs,Personbil,11569,,278000,5430 Bremnes,2004,190 g/km,,Stasjonsvogn,Inklusiv,10000,1 395 kg,Manuell,,Grå,1569,97106833,,122,"1,8 l",
,5,Firehjulsdrift,27.10.2006,5,Gass+bensin,Chevrolet Avalanche,4,Norge,BP70842,Bruktbil til salgs,Lett lastebil,96025,,250000,4054 Tjelta,2002,,,SUV/Offroad,Inklusiv,95000,3 350 kg,Automat,,Svart,1025,84970908,,340,"8,1 l",Sort skinn
,3,Forhjulsdrift,16.12.2005,5,Diesel,Peugeot 407,5,Norge,VF74024,Bruktbil til salgs,Personbil,29569,,270000,7044 Trondheim,2005,148 g/km,,Stasjonsvogn,Ikke inklusiv,28000,1 492 kg,Manuell,,Svart,1569,98158112,,109,"1,6 l",
,1,Forhjulsdrift,01.01.2013,5,Bensin,Skoda Rapid,5,Norge,BD82630,Bruktbil til salgs,Personbil,137000,,86000,1153 Oslo,2013,125 g/km,,Sedan,Inklusiv,134386,,Automat,Metallic,Hvit,2614,98135019,,122,"1,4 l",Svart/hvit
,,Firehjulsdrift,20.11.2012,5,Diesel,Skoda Superb,5,Norge,,Bruktbil til salgs,Personbil,309000,633 l,89900,2208 Kongsvinger,2013,,,Stasjonsvogn,Ikke inklusiv,305340,1 592 kg,Automat,,Svart,3660,98158102,,140,2 l,mørk brunt skinn
,1,Firehjulsdrift,08.01.2015,5,Diesel,Volkswagen Golf,5,Norge,VH67208,Bruktbil til salgs,Personbil,320000,,39000,7540 Klæbu,2015,124 g/km,4MOTION,Stasjonsvogn,Inklusiv,314055,1 453 kg,Manuell,,Hvit,5945,87236270,,150,2 l,Sort
,,Bakhjulsdrift,26.04.2017,5,Diesel,BMW 3-serie,5,Norge,,Bruktbil til salgs,Personbil,489000,495 l,2500,7075 Tiller,2017,,,Stasjonsvogn,Ikke inklusiv,482936,1 530 kg,Automat,Mineralgrå met.,Grå,6064,98157806,,190,2 l,Antrasitt
,,Bakhjulsdrift,,2,Bensin,Chevrolet Corvette,,Norge,,Bruktbil til salgs,Personbil,179000,,195000,1784 Halden,1986,,,Cabriolet,Ikke inklusiv,,,Automat,,Rød,Fritatt,98157621,,,,
,,Forhjulsdrift,,5,Diesel,Honda Accord,,Norge,px49588,Bruktbil til salgs,Personbil,49660,,205000,4580 Lyngdal,2007,,,Stasjonsvogn,Inklusiv,46000,,Manuell,Sortlilla,Svart,3660,98156796,,140,"2,2 l",SORT HELSKINN
,2,Forhjulsdrift,24.04.2014,5,Diesel,Mercedes-Benz A-Klasse,5,Norge,,Bruktbil til salgs,Personbil,216064,,49500,5286 Haus,2014,106 g/km,,Kombi 5-dørs,Inklusiv,210000,1 410 kg,Automat,,Hvit,6064,98157041,,136,"2,1 l",
,3,Firehjulsdrift,23.01.2003,5,Bensin,Subaru Forester,,Norge,PX42952,Bruktbil til salgs,Personbil,35138,,149221,4715 Øvrebø,1998,,,Stasjonsvogn,Inklusiv,33569,1 305 kg,Manuell,,Rød,1569,98082216,,122,2 l,grå
,1,Firehjulsdrift,01.11.2011,5,Diesel,Suzuki SX4,5,Norge,XK20058,Bruktbil til salgs,Personbil,144900,,71000,7609 Levanger,2011,139 g/km,,Kombi 5-dørs,Inklusiv,141240,,Manuell,,Grå,3660,98156794,,135,2 l,svart-grå
,2,Forhjulsdrift,27.04.2006,5,Bensin,Toyota Yaris,5,Norge,DL36119,Bruktbil til salgs,Personbil,62614,,31000,9018 Tromsø,2006,136 g/km,,Kombi 5-dørs,Inklusiv,60000,1 025 kg,Automat,,Sølv,2614,98156653,,87,"1,3 l",
,,Forhjulsdrift,04.05.2009,5,Diesel,Volvo V70,5,Norge,,Bruktbil til salgs,Personbil,169000,555 l,148000,8657 Mosjøen,2009,,,Stasjonsvogn,Ikke inklusiv,165340,1 584 kg,Manuell,Sort 019,Svart,3660,98157062,,136,2 l,Mørk grå
,3,Firehjulsdrift,02.02.2007,5,Diesel,Audi A4,4,Norge,AX93322,Bruktbil til salgs,Personbil,138660,,137500,7340 Oppdal,2007,176 g/km,,Sedan,Inklusiv,135000,1 500 kg,Manuell,,Svart,3660,93117268,,140,2 l,
,,Firehjulsdrift,30.01.2013,3,Diesel,Fiat Scudo,5,Norge,,Bruktbil til salgs,Varebil,139000,,121500,2208 Kongsvinger,2013,,,Kasse,Ikke inklusiv,137745,1 911 kg,Manuell,,Hvit,1255,98157003,,128,2 l,svart
,1,Firehjulsdrift,21.07.2016,5,Bensin,Volkswagen Tiguan,5,Norge,,Bruktbil til salgs,Personbil,579000,,21000,7504 Stjørdal,2016,,,SUV/Offroad,Inklusiv,572936,1 570 kg,Automat,Oryx hvit perlemor lakk,Hvit,6064,98156917,,180,2 l,Sort
,1,Firehjulsdrift,24.03.2017,5,Elektrisitet,Tesla Model S,5,Norge,EK35765,Bruktbil til salgs,Personbil,736064,,3500,4307 Sandnes,2017,,S75D,Kombi 5-dørs,Inklusiv,730000,2 108 kg,Automat,Sort Obsidian,Svart,6064,96096031,,107,0 l,Sort Skinn Next gen seter
,2,Forhjulsdrift,15.03.2000,5,Diesel,Volkswagen Passat,4,Norge,SC96761,Bruktbil til salgs,Personbil,11569,,446162,5535 Haugesund,2000,149 g/km,,Sedan,Inklusiv,10000,1 330 kg,Manuell,,Gul,1569,98156661,,116,"1,9 l",
,,Firehjulsdrift,27.06.2016,5,Elektrisitet+diesel,Audi Q7,5,Norge,BT47418,Bruktbil til salgs,Personbil,1099000,,21850,1396 Billingstad,2017,,,SUV/Offroad,Ikke inklusiv,1092936,2 445 kg,Automat,GRAPHITGRÅ,Grå,6064,98156554,,258,3 l,SORT
,,Firehjulsdrift,30.07.2015,4,Diesel,BMW 4-serie,,Norge,BT27598,Bruktbil til salgs,Personbil,489064,,76000,9152 Sørkjosen,2014,,,Coupe,Inklusiv,483000,1 540 kg,Automat,,Svart,6064,98156140,,184,2 l,Svart
,2,Forhjulsdrift,28.06.2007,4,Diesel,MINI Cooper,3,Norge,SU83270,Bruktbil til salgs,Personbil,89114,,89500,5267 Espeland,2007,118 g/km,,Kombi 3-dørs,Inklusiv,86500,1 110 kg,Manuell,,Hvit,2614,98155958,,109,"1,6 l",
,,Forhjulsdrift,18.06.2013,5,Elektrisitet,Nissan Leaf,5,Norge,,Bruktbil til salgs,Personbil,134000,,62350,1472 Fjellhamar,2013,,,Kombi 5-dørs,Ikke inklusiv,130340,1 520 kg,Automat,Blå,Blå,3660,98156379,,33,,Svart Skinn
,2,Firehjulsdrift,01.05.2013,5,Diesel,Land Rover Range Rover,5,Norge,,Bruktbil til salgs,Personbil,855000,,109000,3117 Tønsberg,2013,196 g/km,4x4 Høy/Lav,SUV/Offroad,Inklusiv,851340,,Automat,Sølv Metalic,Sølv,3660,98155944,,258,3 l,Exclusive/Fullskinn/Sort
,1,Forhjulsdrift,22.12.2005,5,Bensin,Mercedes-Benz B-Klasse,5,Norge,DN95993,Bruktbil til salgs,Personbil,46569,,96000,3920 Porsgrunn,2006,171 g/km,,Sedan,Inklusiv,45000,1 285 kg,Automat,,Blå,1569,96309904,,116,"1,7 l",
,1,Forhjulsdrift,17.02.2011,2,Diesel,Volkswagen Caddy,5,Norge,SD54581,Bruktbil til salgs,Varebil,69255,,91000,5430 Bremnes,2011,149 g/km,,Stasjonsvogn,Inklusiv,68000,1 359 kg,Manuell,,Svart,1255,98155659,,102,"1,6 l",
,2,Forhjulsdrift,17.02.2005,5,Diesel,Volkswagen Golf,5,Norge,PA17894,Bruktbil til salgs,Personbil,41568,,154000,3920 Porsgrunn,2005,140 g/km,,Kombi 5-dørs,Inklusiv,39999,1 287 kg,Manuell,,Blå,1569,95829249,,105,"1,9 l",
,2,Forhjulsdrift,17.11.2010,5,Diesel,Toyota Avensis,5,Norge,SU94388,Bruktbil til salgs,Personbil,128588,,115000,5262 Arnatveit,2010,140 g/km,,Stasjonsvogn,Inklusiv,125000,1 520 kg,Manuell,,Svart,3588,83946799,,126,2 l,
